cbsnews.com,MarkMonitor Inc.,,CBS Broadcasting Inc.,US,No,27.01,29.02,2,0.08,Yes,Yes,No,No,P09,No,7,Yes,Yes,Sectigo RSA Organization Validation Secure Server CA,GB,1,No,2,Yes,No,AS54113,US,Fastly,1
cbsnewyork.com,MarkMonitor Inc.,,CBS Television Stations Digital Media Group,US,No,22.29,23.02,0.73,0.35,Yes,No,No,No,P09,No,10,No,No,,,0,,0,,Yes,,,,1
channel18news.com,GoDaddy.com LLC,,,US,No,5.27,6,0.73,0.26,Yes,Yes,Yes,No,UNFREAKISH,No,13,No,No,,,0,,0,,Yes,,,,0
channel23news.com,GoDaddy.com LLC,,,US,No,4.71,5,0.29,0.71,Yes,Yes,Yes,No,DOMAINCONTROL,No,13,No,No,,,0,,0,,Yes,,,,0
channel24news.com,GoDaddy.com LLC,,,US,No,4.71,5,0.29,0.71,Yes,Yes,Yes,No,DOMAINCONTROL,No,13,No,No,,,0,,0,,Yes,,,,0
channel4000.com,CSC CORPORATE DOMAINS INC.,Domain Administrator,Nexstar Media Group,US,Yes,25.5,26.02,0.52,0.38,Yes,No,Yes,No,AWSDNS,No,11,No,No,,,0,,0,,Yes,,,,1
charlestoncitypaper.com,Network Solutions LLC,City Paper Publishing LLC,City Paper Publishing LLC,US,No,23.94,29.02,5.08,0.08,Yes,No,No,No,WORLDNIC,No,19,No,No,,,0,,0,,Yes,,,,1
chicago.cbslocal.com,MarkMonitor Inc.,,CBS Television Stations Digital Media Group,US,No,16.1,17.01,0.91,1.18,Yes,No,No,No,WORDPRESS,No,16,No,No,,,0,,0,,Yes,,,,1
chicago.suntimes.com,Network Solutions LLC,Sun-Times Media IP LLC,Sun-Times Media IP LLC,US,No,26.21,27.02,0.81,0.33,Yes,No,No,No,AWSDNS,No,16,No,No,,,0,,0,,Yes,,,,1
chicagoreader.com,GANDI SAS,REDACTED FOR PRIVACY,Reader Institute for Community Journalism Inc.,US,Yes,24.51,25.02,0.51,0.3,Yes,No,No,No,GANDI,No,13,No,No,,,0,,0,,Yes,,,,1
chicagotribune.com,BRANDSIGHT INC.,DOMAIN ADMINISTRATOR,TRIBUNE PUBLISHING COMPANY LLC,US,Yes,23.39,24.01,0.63,0.62,Yes,No,No,No,TRIBPUB,No,14,Yes,Yes,Amazon,US,1.08,No,2,Yes,No,AS16509,US,Amazon.com Inc.,1
chieftain.com,MarkMonitor Inc.,Domain Administrator,Gatehouse Media LLC,US,Yes,25.68,27.02,1.35,0.74,No,No,No,No,P01,No,9,No,No,,,0,,0,,Yes,,,,1
christiantimes.com,TLDS LLC. d/b/a SRSPlus,PERFECT PRIVACY LLC,,US,Yes,24.67,25.02,0.35,0.7,Yes,No,No,No,AWSDNS,No,14,No,No,,,0,,0,,Yes,,,,0
christiantimesnewspaper.com,NameSilo LLC,Domain Administrator,See PrivacyGuardian.org,US,Yes,5.8,7.01,1.2,0.34,Yes,Yes,No,No,EFTYDNS,No,23,No,No,,,0,,0,,Yes,,,,0
christiantoday.info,NAMECHEAP INC,Withheld for Privacy Purposes,Privacy service provided by Withheld for Privacy ehf,IS,Yes,1,2,1,0,Yes,No,No,No,REGISTRAR,Yes,14,No,No,,,0,,0,,Yes,,,,0
christwire.org,GoDaddy.com LLC,,Domains By Proxy LLC,US,No,12.78,13.01,0.22,0.77,Yes,No,No,No,DOMAINCONTROL,No,10,No,No,,,0,,0,,Yes,,,,0
chron.com,CSC CORPORATE DOMAINS INC.,Domain Administrator,Hearst Newspapers LLC,US,Yes,31.46,32.02,0.57,0.45,No,No,No,No,HEARSTNP,No,5,No,No,,,0,,0,,Yes,,,,1
chronicle.su,RUCENTER-SU,,Lebal Drocer Incorporated,,No,10.99,12.01,1.02,0,Yes,No,No,No,ns,No,9,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
chronline.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,25.28,26.01,0.74,0.26,No,No,No,No,DOMAINCONTROL,No,9,No,No,,,0,,0,,Yes,,,,1
cincinnati.bizjournals.com,CSC CORPORATE DOMAINS INC.,DNS Mgr ACBJ,American City Business Journals Inc.,US,No,21.62,22.02,0.4,1.62,Yes,No,No,No,AWSDNS,No,22,No,No,,,0,,0,,Yes,,,,1
citybeat.com,GoDaddy.com LLC,,Euclid Media Group,US,No,26.13,27.02,0.89,0.11,Yes,No,No,No,NS,No,8,No,No,,,0,,0,,Yes,,,,1
city-herald.com,,,,,,0,0,0,0,Yes,No,No,Yes,,No,11,No,No,,,0,,0,,Yes,,,,0
citypages.com,NAMECHEAP INC,Redacted for Privacy Purposes,Redacted for Privacy Purposes,US,Yes,27.12,34.02,6.9,2.98,Yes,No,No,No,NS,No,9,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,1
citypaper.com,MarkMonitor Inc.,,Tribune Publishing Company LLC,US,No,26.28,27.02,0.73,1.35,Yes,No,No,No,TRIBPUB,No,9,No,No,,,0,,0,,Yes,,,,1
civictribune.com,GoDaddy.com LLC,,,VN,No,7.94,8.01,0.06,0.93,Yes,No,No,No,DREAMHOST,No,12,No,No,,,0,,0,,Yes,,,,0
cjonline.com,MarkMonitor Inc.,Domain Administrator,Gatehouse Media LLC,US,Yes,25.61,26.02,0.41,1.31,No,No,No,No,P05,No,8,No,No,,,0,,0,,Yes,,,,1
clarionledger.com,MarkMonitor Inc.,,Gannett River States Publishing Corporation,US,No,23.65,24.01,0.36,0.72,Yes,No,No,No,P04,No,13,No,No,,,0,,0,,Yes,,,,1
clashdaily.com,GoDaddy.com LLC,,,US,No,9.4,10.01,0.61,0.39,Yes,No,No,No,NS,No,10,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
cleveland.com,CSC CORPORATE DOMAINS INC.,Domain Administrator,Advance Local Media,US,Yes,25.27,27.01,1.75,0.26,No,No,No,No,P09,No,9,No,No,,,0,,0,,Yes,,,,1
clevescene.com,GoDaddy.com LLC,,Euclid Media Group,US,No,22.78,23.02,0.24,0.76,No,No,No,No,NS,No,10,No,No,,,0,,0,,Yes,,,,1
clickhole.com,TUCOWS INC.,Contact Privacy Inc. Customer 0157156125,Contact Privacy Inc. Customer 0157156125,CA,Yes,12.31,13.01,0.7,0.38,No,No,No,No,NS,No,9,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
cloudpolitical.com,,,,,,0,0,0,0,Yes,No,No,No,,No,14,No,No,,,0,,0,,Yes,,,,0
cnet.com,BRANDSIGHT INC.,BRANDSIGHT PRIVACY CUSTOMER 130010,,US,Yes,27.6,30.02,2.43,0.45,No,No,No,No,GOOGLEDOMAINS,No,4,Yes,Yes,DigiCert SHA2 High Assurance Server CA,US,2.19,No,2,Yes,No,AS15169,US,Google LLC,1
cnewsgo.com,,,,,,0,0,0,0,No,Yes,No,No,,No,7,No,No,,,0,,0,,Yes,,,,0
cnn.com,CSC CORPORATE DOMAINS INC.,Domain Name Manager,Turner Broadcasting System Inc.,US,Yes,28.05,33.02,4.97,3.48,Yes,No,No,No,AWSDNS,No,3,Yes,Yes,GlobalSign Atlas R3 DV TLS CA 2020,BE,1.09,No,93,Yes,No,AS54113,US,Fastly,1
cnn-business-news.ga,,,,,No,0,0,0,0,Yes,Yes,No,Yes,,No,17,No,No,,,0,,0,,Yes,,,,0
cnnews3.com,GoDaddy.com LLC,,,CN,No,4.31,5,0.69,0.59,Yes,Yes,Yes,No,ABOVE,No,7,No,No,,,0,,0,,Yes,,,,0
coasttocoastam.com,MarkMonitor Inc.,,Premiere Networks Inc.,US,No,22.47,23.02,0.55,0.54,No,No,No,No,P10,No,14,No,No,,,0,,0,,Yes,,,,0
coffeebreakforyou.com,TUCOWS INC.,Contact Privacy Inc. Customer 0160135049,Contact Privacy Inc. Customer 0160135049,CA,Yes,0.84,1,0.16,0.56,No,No,No,No,TORRESDNS,No,17,No,No,,,0,,0,,Yes,,,,0
collective-evolution.com,Namespro Solutions INC.,Namespro.ca PrivateWHOIS,Namespro.ca PrivateWHOIS,CA,Yes,12.3,14.01,1.71,0.3,No,No,No,Yes,NS,No,20,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,2,Yes,No,AS13335,US,Cloudflare Inc.,0
columbusalive.com,MarkMonitor Inc.,Domain Administrator,Gatehouse Media LLC,US,Yes,21.76,22.02,0.26,1.31,Yes,No,No,No,P04,No,13,No,No,,,0,,0,,Yes,,,,1
connpost.com,CSC CORPORATE DOMAINS INC.,Domains Administrator,Hearst Communications Inc.,US,Yes,25.71,26.02,0.31,0.7,Yes,No,No,No,HEARSTNP,No,8,No,No,,,0,,0,,Yes,,,,1
consciouslifenews.com,NAMECHEAP INC,Redacted for Privacy Purposes,Redacted for Privacy Purposes,US,Yes,11.39,12.01,0.62,0.46,Yes,Yes,No,No,REGISTRAR,No,17,No,No,,,0,,0,,Yes,,,,0
conservative101.com,NameJolt.com LLC,Gergana Raycheva,Edoms LLC,BG,No,0.31,1,0.69,0.3,Yes,No,Yes,No,EDOMS,No,15,No,No,,,0,,0,,Yes,,,,0
conservative7.com,SNAPNAMES 32 LLC,New Ventures Services Corp,New Ventures Services Corp,US,No,2.84,3,0.17,0.83,Yes,No,Yes,No,ZTOMY,No,13,No,No,,,0,,0,,Yes,,,,0
conservativeangle.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,8.85,9.01,0.15,0.93,Yes,No,No,No,NS,No,17,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
conservativearmy88.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,5.03,6,0.97,0.05,Yes,No,Yes,No,PARKLOGIC,No,18,No,No,,,0,,0,,Yes,,,,0
conservativedailypost.com,NAMECHEAP INC,Withheld for Privacy Purposes,Privacy service provided by Withheld for Privacy ehf,IS,Yes,5.34,6,0.66,0.42,Yes,No,No,No,CONSERVATIVEDAILYPOST,No,21,Yes,Yes,cPanel Inc. Certification Authority,US,0.25,No,9,No,No,AS63410,US,PrivateSystems Networks,0
conservativeflashnews.com,Media Elite Holdings Limited,Domain Administrator,Fundacion Privacy Services LTD,PA,Yes,0.81,1,0.19,0.53,Yes,Yes,No,No,THEDNSCLOUD,No,21,No,No,,,0,,0,,Yes,,,,0
conservativeinfocorner.com,,,,,,0,0,0,0,Yes,No,No,No,,No,22,No,No,,,0,,0,,Yes,,,,0
conservativeoutfitters.com,DREAMHOST,Proxy Protection LLC,Proxy Protection LLC,US,Yes,8.49,9.01,0.52,0.57,Yes,No,No,No,DREAMHOST,No,22,No,No,,,0,,0,,Yes,,,,0
conservativepaper.com,PSI-USA Inc. dba Domain Robot,Admin Contact,PrivateName Services Inc.,CA,No,0.83,1,0.17,0.6,Yes,No,No,No,DNS,No,17,No,No,,,0,,0,,Yes,,,,0
conservativepoliticus.com,Xiamen 35.Com Technology Co. Ltd,,,CN,No,0.76,1,0.24,0.75,Yes,No,No,No,DNS,No,21,No,No,,,0,,0,,Yes,,,,0
conservativepost.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,8.41,10.01,1.6,3.98,Yes,No,No,No,DOMAINCONTROL,No,16,No,No,,,0,,0,,Yes,,,,0
conservativespirit.com,TurnCommerce Inc. DBA NameBright.com,Domain Admin / This Domain is For Sale,HugeDomains.com,US,Yes,2.33,4,1.67,0.1,Yes,No,No,No,NAMEBRIGHTDNS,No,18,No,No,,,0,,0,,Yes,,,,0
conservativeview.info,,,,,No,0,0,0,0,Yes,No,No,No,,Yes,16,No,No,,,0,,0,,Yes,,,,0
consnation.com,TurnCommerce Inc. DBA NameBright.com,,,,No,3,5,2,0.09,Yes,No,No,No,NAMEBRIGHTDNS,No,10,No,No,,,0,,0,,Yes,,,,0
countdowntozerotime.com,FastDomain Inc.,GDPR MASKED,GDPR MASKED,GB,Yes,8.31,9.01,0.7,0.34,No,No,No,No,BLUEHOST,No,19,No,No,,,0,,0,,Yes,,,,0
counterpsyops.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,10.03,12.01,1.98,0.02,No,No,No,No,WORDPRESS,No,13,No,No,,,0,,0,,Yes,,,,0
courier-journal.com,MarkMonitor Inc.,,Cape Publications Inc.,US,No,25.72,26.02,0.3,0.78,Yes,No,No,Yes,P01,No,15,No,No,,,0,,0,,Yes,,,,1
courierpostonline.com,MarkMonitor Inc.,DNS Administrator,Gannett Satellite Information Network Inc.,US,No,23.54,24.01,0.48,0.61,Yes,No,No,No,P04,No,17,No,No,,,0,,0,,Yes,,,,1
courierpress.com,BRANDSIGHT INC.,,GANNETT MEDIA CORP,US,No,22.79,24.02,1.23,0.06,Yes,No,No,No,P05,No,12,No,No,,,0,,0,,Yes,,,,1
creambmp.com,GoDaddy.com LLC,,,RS,No,11.04,12.01,0.96,0.03,No,No,No,No,NS,No,8,No,No,,,0,,0,,Yes,,,,0
csmonitor.com,NOM-IQ Ltd dba Com Laude,Domain Committee,The First Church of Christ Scientist,US,Yes,25.7,26.02,0.32,0.76,No,No,No,No,CSPS,No,9,Yes,Yes,Sectigo RSA Domain Validation Secure Server CA,GB,1.09,No,6,Yes,No,AS14618,US,Amazon.com Inc.,1
ctnow.com,MarkMonitor Inc.,,Tribune Publishing Company LLC,US,No,24.29,25.01,0.72,1.37,Yes,No,No,No,TRIBPUB,No,5,No,No,,,0,,0,,Yes,,,,1
c-ville.com,Network Solutions LLC,C-Ville Holdings LLC,C-Ville Holdings LLC,US,No,23.54,23.76,0.22,0.69,No,No,No,Yes,WORLDNIC,No,7,No,No,,,0,,0,,Yes,,,,1
dailybruin.com,Google LLC,Contact Privacy Inc. Customer 124587434,Contact Privacy Inc. Customer 124587434,CA,Yes,22.57,23.02,0.44,0.56,Yes,No,No,No,NS,No,10,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,1
dailybuzzlive.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,8.04,8.68,0.65,0.35,Yes,No,No,No,LIQUIDWEB,No,13,Yes,Yes,cPanel Inc. Certification Authority,US,0.25,No,3,No,No,AS32244,US,Liquid Web L.L.C,0
dailycal.org,Network Solutions LLC,Statutory Masking Enabled,Daily Cal,US,Yes,25.15,26.01,0.86,0.16,Yes,No,No,No,NS,No,8,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,1
dailycurrant.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,9.52,10.01,0.49,0.51,Yes,No,No,No,NS,No,12,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
dailyfeed.news,,,,,No,0,0,0,0,Yes,No,No,No,,Yes,9,No,No,,,0,,0,,Yes,,,,0
dailyherald.com,Network Solutions LLC,The Daily Herald,The Daily Herald,US,No,26.57,30.02,3.45,1.71,Yes,No,No,No,P17,No,11,Yes,Yes,GlobalSign Atlas R3 DV TLS CA H2 2021,BE,0.5,No,33,Yes,No,AS19551,US,Incapsula Inc,1
dailyinfobox.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,2.02,3,0.98,0.01,Yes,No,No,No,DOMAINCONTROL,No,12,No,No,,,0,,0,,Yes,,,,0
dailymail.co.uk,Nom-IQ Limited t/a Com Laude [Tag = NOMIQ],,,,No,0,0,6.71,2.63,Yes,No,No,No,,No,12,Yes,Yes,DigiCert SHA2 Secure Server CA,US,1.02,No,2,Yes,No,AS16625,US,Akamai Technologies Inc.,1
dailymail.com,NOM-IQ Ltd dba Com Laude,REDACTED FOR PRIVACY,Associated Newspapers Limited,GB,Yes,25.63,27.86,2.23,4.82,Yes,No,No,No,AKAM,No,9,No,No,,,0,,0,,Yes,,,,1
dailynews.com,CSC CORPORATE DOMAINS INC.,Medianews Group,MediaNews Group Inc,US,No,22.62,23.02,0.39,0.62,Yes,Yes,No,No,DNSMADEEASY,No,9,No,No,,,0,,0,,Yes,,,,1
dailynews10.com,One Putt Inc. (formerly:Z-Core Inc.),Statutory Masking Enabled,Statutory Masking Enabled,RO,Yes,3.55,4,0.45,0.59,Yes,Yes,Yes,No,RENTONDC,No,11,No,No,,,0,,0,,Yes,,,,0
dailynews5.com,NamePal.com #8023 Inc.,THIS DOMAIN MAY BE FOR SALE AT HTTPS://WWW.NETWORKSOLUTIONS.COM,New Ventures Services Corp,US,Yes,3.7,4,0.31,0.76,Yes,Yes,Yes,No,ZTOMY,No,10,No,No,,,0,,0,,Yes,,,,0
dailynewsbin.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,6.63,7.01,0.38,0.62,Yes,Yes,No,No,DOMAINCONTROL,No,12,No,No,,,0,,0,,Yes,,,,0
dailynewsposts.info,GoDaddy.com LLC,,RightKey Solutions,US,No,3.44,4,0.56,0.43,Yes,Yes,No,No,DURABLEDNS,Yes,14,No,No,,,0,,0,,Yes,,,,0
dailyregister.com,Network Solutions LLC,The Daily Herald,The Daily Herald,US,No,25.28,26.01,0.73,0.43,Yes,No,No,No,P17,No,13,Yes,Yes,GlobalSign Atlas R3 DV TLS CA H2 2021,BE,0.5,No,60,Yes,No,AS19551,US,Incapsula Inc,1
dailysidnews.com,,,,,,0,0,0,0,Yes,Yes,No,No,,No,12,No,No,,,0,,0,,Yes,,,,0
dailysnark.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,15.73,16.01,0.28,0.72,Yes,No,No,No,NS,No,10,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
dailystormer.com,ERANET INTERNATIONAL LIMITED,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,MH,Yes,8.54,10.01,1.47,0.02,Yes,No,No,No,VANWANET,No,12,No,No,,,0,,0,,Yes,,,,0
dailysurge.com,GoDaddy.com LLC,,,US,No,14.9,15.01,0.12,0.88,Yes,No,No,No,NS,No,10,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
dailythings.world,,,,,No,0,0,0,0,Yes,No,No,No,,Yes,11,No,No,,,0,,0,,Yes,,,,0
dailyusaupdate.com,Wide Right Domains LLC,Statutory Masking Enabled,Statutory Masking Enabled,RO,Yes,2.63,3,0.37,0.67,Yes,No,No,No,RENTONDC,No,14,No,No,,,0,,0,,Yes,,,,0
daily-vine.com,Instra Corporation Pty Ltd.,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,NZ,Yes,3.7,5,1.3,0.26,Yes,No,No,Yes,ONLYDOMAINS,No,10,Yes,Yes,cPanel Inc. Certification Authority,US,0.25,No,9,No,No,AS36352,US,ColoCrossing,0
dallasnews.com,Network Solutions LLC,The Dallas Morning News,The Dallas Morning News,US,No,25.48,26.02,0.53,0.59,No,Yes,No,No,AWSDNS,No,10,Yes,Yes,Go Daddy Secure Certificate Authority - G2,US,1.09,No,11,No,No,AS14618,US,Amazon.com Inc.,1
damnleaks.com,SNAPNAMES 24 LLC,THIS DOMAIN MAY BE FOR SALE AT HTTPS://WWW.NETWORKSOLUTIONS.COM,New Ventures Services Corp,US,Yes,3.83,4,0.17,0.83,Yes,No,No,No,ZTOMY,No,9,No,No,,,0,,0,,Yes,,,,0
daytondailynews.com,CSC CORPORATE DOMAINS INC.,Domain Admin,Dayton Daily News,US,Yes,24.25,25.01,0.76,0.25,Yes,Yes,No,No,AJCDNS,No,15,Yes,Yes,Amazon,US,1.08,No,38,Yes,No,AS14618,US,Amazon.com Inc.,1
dcclothesline.com,Launchpad Inc. (HostGator),Dean Garrison,1,US,No,8.62,9.01,0.38,0.66,No,No,No,No,NS,No,13,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
defenseusa.club,GMO INTERNET INC.,Whois Privacy Protection Service by onamae.com,Whois Privacy Protection Service by onamae.com,JP,Yes,0.2,1,0.8,0.14,Yes,No,No,No,xserver,Yes,10,No,No,,,0,,0,,Yes,,,,0
democratandchronicle.com,MarkMonitor Inc.,,Gannett Co. Inc.,US,No,24.17,25.01,0.84,0.25,Yes,No,No,No,P01,No,20,No,No,,,0,,0,,Yes,,,,1
democraticmoms.com,NAMECHEAP INC,Withheld for Privacy Purposes,Privacy service provided by Withheld for Privacy ehf,IS,Yes,4.87,5,0.14,0.95,No,No,No,No,NS,No,14,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
democraticunderground.com,Domain.com LLC,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,US,Yes,20.84,21.01,0.18,0.86,Yes,No,No,No,EZOICNS,No,21,No,No,,,0,,0,,Yes,,,,0
demyx.com,NAMECHEAP INC,Withheld for Privacy Purposes,Privacy service provided by Withheld for Privacy ehf,IS,Yes,13.59,14.01,0.42,0.66,No,No,No,No,NS,No,5,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,0
denverguardian.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,6.21,7.01,0.79,0.21,Yes,No,No,No,DOMAINCONTROL,No,14,No,No,,,0,,0,,Yes,,,,0
denverinquirer.com,,,,,,0,0,0,0,Yes,No,No,No,,No,14,No,No,,,0,,0,,Yes,,,,0
denverpost.com,CSC CORPORATE DOMAINS INC.,Medianews Group,MediaNews Group Inc,US,No,26.58,27.02,0.44,0.57,Yes,No,No,No,DNSMADEEASY,No,10,No,No,,,0,,0,,Yes,,,,1
departedme.com,NameSilo LLC,Domain Administrator,See PrivacyGuardian.org,US,Yes,1.55,2,0.45,0.52,No,No,No,No,DNSOWL,No,10,No,No,,,0,,0,,Yes,,,,0
departedmedia.com,Wide Left Domains LLC,THIS DOMAIN MAY BE FOR SALE AT HTTPS://WWW.NETWORKSOLUTIONS.COM,New Ventures Services Corp,US,Yes,3.63,4,0.38,0.67,Yes,No,No,No,ZTOMY,No,13,No,No,,,0,,0,,Yes,,,,0
derfmagazine.com,ENOM INC.,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,US,Yes,19.66,26.02,6.36,3.65,Yes,No,No,No,DERFMAGAZINE,No,12,Yes,Yes,cPanel Inc. Certification Authority,US,1,No,2,No,No,AS32244,US,Liquid Web L.L.C,0
desmoinesregister.com,MarkMonitor Inc.,,Des Moines Register and Tribune Company,US,No,23.22,24.01,0.8,0.29,No,No,No,No,P02,No,17,No,No,,,0,,0,,Yes,,,,1
detnews.com,Network Solutions LLC,PERFECT PRIVACY LLC,,US,Yes,26.96,36.02,9.06,0.1,No,Yes,No,No,P07,No,7,No,No,,,0,,0,,Yes,,,,1
detroit.cbslocal.com,MarkMonitor Inc.,,CBS Television Stations Digital Media Group,US,No,16.1,17.01,0.91,1.18,Yes,No,No,No,WORDPRESS,No,16,No,No,,,0,,0,,Yes,,,,1
dfw.cbslocal.com,MarkMonitor Inc.,,CBS Television Stations Digital Media Group,US,No,16.1,17.01,0.91,1.18,Yes,No,No,No,WORDPRESS,No,12,No,No,,,0,,0,,Yes,,,,1
disclose.tv,TLDS LLC. d/b/a SRSPlus,Statutory Masking Enabled,Statutory Masking Enabled,DE,Yes,14.75,15.01,0.27,0.73,No,No,No,No,AWSDNS,No,8,Yes,Yes,Starfield Secure Certificate Authority - G2,US,1.09,No,2,Yes,No,AS14061,US,DigitalOcean LLC,0
dispatch.com,MarkMonitor Inc.,Domain Administrator,Gatehouse Media LLC,US,Yes,26.47,27.02,0.55,1.31,Yes,No,No,No,P03,No,8,No,No,,,0,,0,,Yes,,,,1
diyhours.net,SNAPNAMES 38 LLC,PERFECT PRIVACY LLC,,US,Yes,3.53,4,0.47,0.52,No,No,No,No,DNSNUTS,No,8,No,No,,,0,,0,,Yes,,,,0
djournal.com,Wild West Domains LLC,,Journal Inc,US,No,25.8,27.02,1.21,0.8,Yes,No,No,No,AWSDNS,No,8,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,2,No,No,AS10668,US,Lee Enterprises Inc.,1
dmcityview.com,GoDaddy.com LLC,,Big Green Umbrella,US,No,23.79,26.01,2.22,1.78,Yes,No,No,No,DOMAINCONTROL,No,10,Yes,Yes,cPanel Inc. Certification Authority,US,0.25,No,11,No,No,AS398101,US,GoDaddy.com LLC,1
dnews.com,Network Solutions LLC,TRIBUNE PUBLISHING COMPANY,TRIBUNE PUBLISHING COMPANY,US,No,25.55,26.02,0.47,0.08,No,Yes,No,No,LMTRIBUNE,No,5,Yes,Yes,ZeroSSL ECC Domain Secure Site CA,AT,0.25,No,3,No,No,AS10668,US,Lee Enterprises Inc.,1
donaldtrumpnews.co,Dynadot LLC,REDACTED FOR PRIVACY,,EE,Yes,2.22,3,0.78,0.14,No,Yes,No,No,dynadot,No,15,No,No,,,0,,0,,Yes,,,,0
donaldtrumppotus45.com,Magnate Domains LLC,Jan Everno,The Management Group II,US,No,3.14,4,0.87,0.14,Yes,No,Yes,No,DNSNUTS,No,18,No,No,,,0,,0,,Yes,,,,0
dpa.com,PSI-USA Inc. dba Domain Robot,REDACTED FOR PRIVACY,Deutsche Presse Agentur GmbH,DE,Yes,23.11,24.01,0.9,0.09,No,No,No,No,FRA,No,3,Yes,Yes,Go Daddy Secure Certificate Authority - G2,US,1.09,No,2,Yes,No,AS21192,DE,dpa Deutsche Presse-Agentur GmbH,1
duffelblog.com,NAMECHEAP INC,Redacted for Privacy Purposes,Redacted for Privacy Purposes,US,Yes,9.57,10.01,0.44,0.65,Yes,No,No,No,NS,No,10,No,No,,,0,,0,,Yes,,,,0
duhprogressive.com,GoDaddy.com LLC,Registration Private,Domains By Proxy LLC,US,Yes,13.88,15.01,1.13,0.86,Yes,No,No,No,USM47,No,14,Yes,Yes,AlphaSSL CA - SHA256 - G2,BE,1.09,No,2,Yes,No,AS15169,US,Google LLC,0
durangoherald.com,ENOM INC.,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,US,Yes,25.38,26.02,0.64,0.36,Yes,No,No,No,NS,No,13,Yes,Yes,GlobalSign Atlas R3 DV TLS CA H2 2021,BE,0.5,No,70,Yes,No,AS19551,US,Incapsula Inc,1
eastbayexpress.com,GoDaddy Online Services Cayman Islands Ltd.,,,US,No,24.06,32.65,8.59,1.41,Yes,No,No,No,NS,No,14,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,3,Yes,No,AS13335,US,Cloudflare Inc.,1
economist.com,NOM-IQ Ltd dba Com Laude,REDACTED FOR PRIVACY,The Economist Newspaper Limited,GB,Yes,26.86,33.02,6.16,2.92,No,No,No,No,P01,No,9,Yes,Yes,Cloudflare Inc ECC CA-3,US,1,No,2,Yes,No,AS13335,US,Cloudflare Inc.,1
elitedaily.com,Amazon Registrar Inc.,On behalf of elitedaily.com owner,Whois Privacy Service,US,No,10.1,19.01,8.92,0.22,Yes,No,No,No,AWSDNS,No,10,Yes,Yes,Amazon,US,1.08,No,2,Yes,No,AS16509,US,Amazon.com Inc.,1
empireherald.com,GoDaddy.com LLC,,,CA,No,5.69,6.01,0.31,0.74,Yes,No,No,No,DREAMHOST,No,12,No,No,,,0,,0,,Yes,,,,0
empirenews.net,1&1 IONOS SE,REDACTED FOR PRIVACY,1&1 Internet Inc,US,Yes,7.42,8.01,0.58,0.42,Yes,Yes,No,No,UI,No,10,No,No,,,0,,0,,Yes,,,,0
